# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
UGC07012,43.0,9.231,1.325,268,16,nan,nan,1.538,nan,4.0898e+07,1.7586e+08
UGC07012,45.0,9.660,1.387,277,14,nan,nan,1.565,nan,4.0898e+07,1.7586e+08
UGC07012,47.0,10.089,1.449,291,13,nan,nan,1.580,nan,4.0898e+07,1.7586e+08
UGC07012,49.0,10.519,1.510,299,13,nan,nan,1.619,nan,4.0898e+07,1.7586e+08
UGC07012,51.0,10.948,1.572,286,13,nan,nan,1.684,nan,4.0898e+07,1.7586e+08
UGC07012,53.0,11.377,1.634,258,13,nan,nan,1.742,nan,4.0898e+07,1.7586e+08
UGC07012,55.0,11.807,1.695,249,13,nan,nan,1.792,nan,4.0898e+07,1.7586e+08
UGC07012,57.0,12.236,1.757,238,8,nan,nan,1.862,nan,4.0898e+07,1.7586e+08
UGC07012,59.0,12.665,1.819,238,8,nan,nan,1.877,nan,4.0898e+07,1.7586e+08
UGC08107,1.0,0.590,0.015,3,3,25.071,0.96535087,9.515,107.807,8.1985e+07,3.5254e+08
UGC08107,3.0,1.769,0.044,12,12,20.108,3.2121112,4.731,86.466,3.4501e+08,1.4835e+09
UGC08107,5.0,2.948,0.073,21,21,15.776,4.1162343,3.548,67.835,7.0612e+08,3.0363e+09
UGC08107,7.0,4.127,0.102,29,29,11.409,4.028835,2.975,49.060,1.0668e+09,4.5871e+09
UGC08107,9.0,5.307,0.131,38,38,8.339,3.5544014,2.462,35.860,1.4122e+09,6.0725e+09
UGC08107,11.0,6.486,0.160,40,40,6.282,3.127305,2.305,27.012,1.6861e+09,7.2502e+09
UGC08107,13.0,7.665,0.190,56,56,4.696,2.3992622,1.870,20.193,1.9728e+09,8.4828e+09
UGC08107,15.0,8.845,0.219,56,56,3.998,1.8682028,1.807,17.191,2.2168e+09,9.5322e+09
UGC08107,17.0,10.024,0.248,74,74,3.172,1.5888736,1.468,13.640,2.4726e+09,1.0632e+10
UGC08107,19.0,11.203,0.277,67,67,2.367,1.5390851,1.503,10.176,2.6455e+09,1.1376e+10
UGC08107,21.0,12.382,0.306,91,91,1.611,1.4323024,1.251,6.926,2.8052e+09,1.2063e+10
UGC08107,23.0,13.562,0.335,90,90,1.172,1.1453786,1.216,5.041,2.9203e+09,1.2557e+10
UGC08107,25.0,14.741,0.365,99,99,0.718,0.84494,1.129,3.087,2.9977e+09,1.2890e+10
UGC08107,27.0,15.920,0.394,108,105,0.379,0.63197863,1.052,1.630,3.0424e+09,1.3082e+10
UGC08107,29.0,17.100,0.423,117,92,0.153,0.5973724,0.998,0.660,3.0619e+09,1.3166e+10
UGC08107,31.0,18.279,0.452,125,69,0.092,0.5637958,0.942,0.395,3.0744e+09,1.3220e+10
UGC08107,33.0,19.458,0.481,130,70,0.031,0.544705,0.912,0.133,3.0788e+09,1.3239e+10
UGC08107,35.0,20.637,0.510,145,65,-0.024,0.43731892,0.862,-0.103,3.0750e+09,1.3223e+10
UGC08107,37.0,21.817,0.540,150,55,-0.000,0.3510696,0.852,-0.001,3.0750e+09,1.3222e+10
UGC08107,39.0,22.996,0.569,152,46,0.006,0.28072593,0.865,0.025,3.0760e+09,1.3227e+10
UGC08107,41.0,24.175,0.598,171,39,0.012,0.2441137,0.831,0.050,3.0781e+09,1.3236e+10
UGC08107,43.0,25.354,0.627,163,26,0.021,0.23455243,0.881,0.090,3.0819e+09,1.3252e+10
UGC08107,45.0,26.534,0.656,180,19,0.021,0.1734816,0.858,0.091,3.0860e+09,1.3270e+10
UGC08107,47.0,27.713,0.685,189,15,nan,nan,0.872,nan,3.0860e+09,1.3270e+10
UGC08107,49.0,28.892,0.715,201,12,nan,nan,0.871,nan,3.0860e+09,1.3270e+10
UGC08107,51.0,30.072,0.744,200,8,nan,nan,0.924,nan,3.0860e+09,1.3270e+10
UGC08107,53.0,31.251,0.773,217,8,nan,nan,0.920,nan,3.0860e+09,1.3270e+10
UGC08107,55.0,32.430,0.802,216,5,nan,nan,0.938,nan,3.0860e+09,1.3270e+10
UGC08107,57.0,33.609,0.831,235,1,nan,nan,0.955,nan,3.0860e+09,1.3270e+10
UGC08267,1.0,0.503,0.030,3,3,14.377,0.48576105,7.425,61.819,4.3256e+07,1.8600e+08
UGC08267,3.0,1.508,0.089,7,7,12.967,1.0891429,4.738,55.760,1.3429e+08,5.7746e+08
UGC08267,5.0,2.514,0.148,19,19,11.207,1.4299933,2.923,48.191,3.4785e+08,1.4958e+09
UGC08267,7.0,3.520,0.207,24,24,8.994,1.2295241,2.568,38.674,5.6433e+08,2.4266e+09
UGC08267,9.0,4.525,0.267,25,25,6.818,1.2310963,2.500,29.319,7.3529e+08,3.1618e+09
UGC08267,11.0,5.531,0.326,36,36,5.598,1.2990277,1.971,24.070,9.3740e+08,4.0308e+09
UGC08267,13.0,6.536,0.385,41,41,3.924,1.0223367,1.827,16.872,1.0987e+09,4.7246e+09
UGC08267,15.0,7.542,0.445,51,51,2.521,1.1138822,1.548,10.839,1.2277e+09,5.2790e+09
UGC08267,17.0,8.548,0.504,45,45,1.750,1.0012372,1.561,7.526,1.3067e+09,5.6186e+09
UGC08267,19.0,9.553,0.563,64,64,0.896,0.71994525,1.308,3.855,1.3642e+09,5.8661e+09
UGC08267,21.0,10.559,0.622,70,70,0.225,0.65546775,1.247,0.966,1.3800e+09,5.9339e+09
UGC08267,23.0,11.564,0.682,74,64,-0.024,0.6274572,1.180,-0.104,1.3782e+09,5.9262e+09
UGC08267,25.0,12.570,0.741,71,55,-0.106,0.5693907,1.193,-0.454,1.3707e+09,5.8938e+09
UGC08267,27.0,13.576,0.800,92,58,-0.174,0.7154163,1.076,-0.746,1.3546e+09,5.8250e+09
UGC08267,29.0,14.581,0.860,93,50,-0.148,0.764367,1.060,-0.636,1.3408e+09,5.7656e+09
UGC08267,31.0,15.587,0.919,94,43,-0.085,0.5990032,1.053,-0.364,1.3329e+09,5.7314e+09
UGC08267,33.0,16.592,0.978,104,47,-0.186,0.6229899,1.019,-0.800,1.3135e+09,5.6479e+09
UGC08267,35.0,17.598,1.037,119,47,-0.036,0.51938176,0.969,-0.153,1.3092e+09,5.6296e+09
UGC08267,37.0,18.603,1.097,110,41,0.085,0.46648172,1.012,0.365,1.3186e+09,5.6699e+09
UGC08267,39.0,19.609,1.156,119,31,0.043,0.3479227,1.006,0.184,1.3237e+09,5.6918e+09
UGC08267,41.0,20.615,1.215,137,34,0.077,0.35209477,0.941,0.330,1.3342e+09,5.7372e+09
UGC08267,43.0,21.620,1.275,136,25,0.058,0.2708977,0.976,0.248,1.3421e+09,5.7710e+09
UGC08267,45.0,22.626,1.334,138,19,0.022,0.19149482,1.013,0.094,1.3451e+09,5.7840e+09
UGC08267,47.0,23.631,1.393,154,12,nan,nan,0.977,nan,1.3451e+09,5.7840e+09
UGC08267,49.0,24.637,1.452,159,14,nan,nan,0.994,nan,1.3451e+09,5.7840e+09
UGC08267,51.0,25.643,1.512,158,7,nan,nan,1.046,nan,1.3451e+09,5.7840e+09
UGC08267,53.0,26.648,1.571,156,2,nan,nan,1.122,nan,1.3451e+09,5.7840e+09
UGC08267,55.0,27.654,1.630,186,6,nan,nan,1.015,nan,1.3451e+09,5.7840e+09
UGC08267,57.0,28.659,1.689,181,5,nan,nan,1.078,nan,1.3451e+09,5.7840e+09
UGC08267,59.0,29.665,1.749,188,4,nan,nan,1.119,nan,1.3451e+09,5.7840e+09
UGC08267,61.0,30.671,1.808,186,0,nan,nan,1.127,nan,1.3451e+09,5.7840e+09
UGC08267,63.0,31.676,1.867,208,3,nan,nan,1.078,nan,1.3451e+09,5.7840e+09
UGC09067,1.0,0.555,0.041,6,6,13.302,0.8935542,10.294,57.200,5.3085e+07,2.2827e+08
UGC09067,3.0,1.665,0.123,18,18,11.519,1.739556,5.727,49.534,1.9100e+08,8.2128e+08
UGC09067,5.0,2.776,0.205,27,27,9.818,2.2248468,4.614,42.219,3.6731e+08,1.5794e+09
UGC09067,7.0,3.886,0.287,41,41,8.536,2.2131119,3.620,36.705,6.0009e+08,2.5804e+09
UGC09067,9.0,4.996,0.369,54,54,6.941,2.018762,3.031,29.845,8.4937e+08,3.6523e+09
UGC09067,11.0,6.106,0.451,65,65,4.946,1.8411521,2.664,21.267,1.0632e+09,4.5717e+09
UGC09067,13.0,7.216,0.533,78,78,3.204,1.6475978,2.329,13.779,1.2294e+09,5.2866e+09
UGC09067,15.0,8.327,0.615,85,85,1.913,1.513197,2.177,8.224,1.3376e+09,5.7515e+09
UGC09067,17.0,9.437,0.697,102,102,1.033,1.2818722,1.907,4.440,1.4076e+09,6.0527e+09
UGC09067,19.0,10.547,0.779,107,107,0.561,1.2631562,1.841,2.414,1.4476e+09,6.2245e+09
UGC09067,21.0,11.657,0.861,122,114,0.163,1.1418449,1.695,0.703,1.4608e+09,6.2815e+09
UGC09067,23.0,12.767,0.943,133,110,0.425,1.0500231,1.604,1.828,1.4984e+09,6.4433e+09
UGC09067,25.0,13.878,1.025,152,82,0.340,0.8142885,1.498,1.464,1.5329e+09,6.5913e+09
UGC09067,27.0,14.988,1.107,151,61,0.298,0.6198635,1.515,1.280,1.5627e+09,6.7198e+09
UGC09067,29.0,16.098,1.189,173,62,0.193,0.5222098,1.441,0.831,1.5850e+09,6.8153e+09
UGC09067,31.0,17.208,1.271,176,48,0.123,0.43092343,1.456,0.529,1.5994e+09,6.8772e+09
UGC09067,33.0,18.319,1.353,197,45,0.138,0.4509135,1.404,0.592,1.6174e+09,6.9548e+09
UGC09067,35.0,19.429,1.435,202,36,0.111,0.41201574,1.422,0.476,1.6323e+09,7.0187e+09
UGC09067,37.0,20.539,1.517,214,39,0.080,0.40251583,1.412,0.346,1.6437e+09,7.0680e+09
UGC09067,39.0,21.649,1.599,228,34,0.039,0.29781994,1.402,0.168,1.6497e+09,7.0935e+09
UGC09067,41.0,22.759,1.681,240,27,0.008,0.24661215,1.414,0.033,1.6509e+09,7.0988e+09
UGC09067,43.0,23.870,1.763,249,26,-0.005,0.26082015,1.427,-0.021,1.6501e+09,7.0954e+09
UGC09067,45.0,24.980,1.845,262,16,nan,nan,1.437,nan,1.6501e+09,7.0954e+09
UGC09067,47.0,26.090,1.927,276,13,nan,nan,1.450,nan,1.6501e+09,7.0954e+09
UGC09067,49.0,27.200,2.009,276,9,nan,nan,1.506,nan,1.6501e+09,7.0954e+09
UGC09067,51.0,28.310,2.091,299,4,nan,nan,1.513,nan,1.6501e+09,7.0954e+09
UGC09067,53.0,29.421,2.173,290,1,nan,nan,1.568,nan,1.6501e+09,7.0954e+09
UGC09476,1.0,0.226,0.022,8,8,6.429,1.1803864,10.466,27.646,3.9666e+06,1.7056e+07
UGC09476,3.0,0.678,0.067,26,26,5.047,1.6082685,5.748,21.704,1.4087e+07,6.0576e+07
UGC09476,5.0,1.130,0.111,41,41,5.016,1.4358349,4.488,21.567,2.9946e+07,1.2877e+08
UGC09476,7.0,1.582,0.155,61,61,3.924,2.211209,3.598,16.872,4.8405e+07,2.0814e+08
UGC09476,9.0,2.035,0.200,71,71,2.413,2.3293478,3.316,10.376,6.1617e+07,2.6495e+08
UGC09476,11.0,2.487,0.244,94,94,1.998,2.5794303,2.889,8.592,7.6103e+07,3.2724e+08
UGC09476,13.0,2.939,0.288,110,110,2.155,2.235919,2.682,9.267,9.4385e+07,4.0586e+08
UGC09476,15.0,3.391,0.333,122,122,1.535,1.9014667,2.557,6.603,1.0883e+08,4.6798e+08
UGC09476,17.0,3.843,0.377,144,144,1.079,1.8095703,2.373,4.641,1.2082e+08,5.1952e+08
UGC09476,19.0,4.295,0.421,152,152,1.293,2.0690978,2.334,5.559,1.3597e+08,5.8469e+08
UGC09476,21.0,4.747,0.466,178,172,1.515,1.9564699,2.187,6.515,1.5677e+08,6.7412e+08
UGC09476,23.0,5.199,0.510,190,179,1.813,2.171687,2.155,7.797,1.8334e+08,7.8836e+08
UGC09476,25.0,5.651,0.554,208,200,1.474,2.00683,2.095,6.337,2.0698e+08,8.9001e+08
UGC09476,27.0,6.104,0.599,227,199,1.074,1.5917754,2.044,4.618,2.2578e+08,9.7086e+08
UGC09476,29.0,6.556,0.643,243,187,0.821,1.8914828,2.018,3.531,2.4117e+08,1.0370e+09
UGC09476,31.0,7.008,0.687,255,167,0.839,1.922156,2.018,3.610,2.5768e+08,1.1080e+09
UGC09476,33.0,7.460,0.732,281,139,0.404,1.4851115,1.978,1.738,2.6644e+08,1.1457e+09
UGC09476,35.0,7.912,0.776,283,92,0.313,1.3698493,2.018,1.348,2.7328e+08,1.1751e+09
UGC09476,37.0,8.364,0.821,310,77,0.437,1.4020983,1.983,1.881,2.8374e+08,1.2201e+09
UGC09476,39.0,8.816,0.865,326,65,0.407,1.3563808,2.001,1.751,2.9397e+08,1.2641e+09
UGC09476,41.0,9.268,0.909,341,59,0.404,1.1578535,2.021,1.735,3.0459e+08,1.3097e+09
UGC09476,43.0,9.720,0.954,360,54,0.238,0.9895123,2.041,1.022,3.1119e+08,1.3381e+09
UGC09476,45.0,10.173,0.998,364,38,0.059,0.8684605,2.100,0.254,3.1285e+08,1.3452e+09
UGC09476,47.0,10.625,1.042,401,33,nan,nan,2.090,nan,3.1285e+08,1.3452e+09
UGC09476,49.0,11.077,1.087,408,25,nan,nan,2.162,nan,3.1285e+08,1.3452e+09
UGC09476,51.0,11.529,1.131,426,25,nan,nan,2.287,nan,3.1285e+08,1.3452e+09
UGC09476,53.0,11.981,1.175,440,15,nan,nan,2.445,nan,3.1285e+08,1.3452e+09
UGC09476,55.0,12.433,1.220,450,4,nan,nan,2.593,nan,3.1285e+08,1.3452e+09
UGC09537,1.0,0.631,0.015,5,5,6.026,0.46269757,6.371,25.913,3.8772e+07,1.6672e+08
UGC09537,3.0,1.892,0.045,11,11,4.582,1.1654618,4.357,19.703,1.0363e+08,4.4562e+08
UGC09537,5.0,3.153,0.075,19,19,3.624,1.0749593,3.203,15.583,1.9223e+08,8.2661e+08
UGC09537,7.0,4.414,0.104,27,27,3.233,0.9121158,2.610,13.901,3.0455e+08,1.3096e+09
UGC09537,9.0,5.675,0.134,35,35,3.806,1.4214426,2.181,16.366,4.7597e+08,2.0467e+09
UGC09537,11.0,6.936,0.164,40,40,3.769,1.6922587,2.012,16.205,6.6995e+08,2.8808e+09
UGC09537,13.0,8.198,0.194,52,52,3.229,1.363919,1.744,13.886,8.8603e+08,3.8099e+09
UGC09537,15.0,9.459,0.224,58,58,2.304,0.9868635,1.615,9.909,1.0580e+09,4.5495e+09
UGC09537,17.0,10.720,0.254,69,69,1.660,0.7505373,1.433,7.139,1.2054e+09,5.1834e+09
UGC09537,19.0,11.981,0.284,69,69,1.125,0.6752821,1.387,4.838,1.3053e+09,5.6130e+09
UGC09537,21.0,13.242,0.313,85,85,0.650,0.7385457,1.230,2.795,1.3764e+09,5.9187e+09
UGC09537,23.0,14.504,0.343,90,90,0.521,0.84438556,1.161,2.241,1.4368e+09,6.1783e+09
UGC09537,25.0,15.765,0.373,98,98,0.748,1.0611653,1.077,3.215,1.5311e+09,6.5837e+09
UGC09537,27.0,17.026,0.403,98,95,0.706,0.91505075,1.058,3.038,1.6202e+09,6.9668e+09
UGC09537,29.0,18.287,0.433,120,115,0.536,0.68888205,0.945,2.303,1.7029e+09,7.3224e+09
UGC09537,31.0,19.548,0.463,117,83,0.277,0.5052802,0.957,1.191,1.7446e+09,7.5017e+09
UGC09537,33.0,20.809,0.492,130,83,0.232,0.50448126,0.920,0.995,1.7833e+09,7.6682e+09
UGC09537,35.0,22.071,0.522,134,72,0.226,0.5607825,0.920,0.971,1.8222e+09,7.8356e+09
UGC09537,37.0,23.332,0.552,146,65,0.290,0.69845676,0.905,1.246,1.8767e+09,8.0697e+09
UGC09537,39.0,24.593,0.582,150,62,0.280,0.79316956,0.905,1.203,1.9307e+09,8.3019e+09
UGC09537,41.0,25.854,0.612,161,59,0.309,0.96652144,0.910,1.329,1.9947e+09,8.5773e+09
UGC09537,43.0,27.115,0.642,159,55,0.208,0.98227096,0.928,0.895,2.0373e+09,8.7605e+09
UGC09537,45.0,28.377,0.672,182,56,0.189,0.86535865,0.908,0.811,2.0815e+09,8.9504e+09
UGC09537,47.0,29.638,0.701,177,39,0.073,0.45349485,0.941,0.314,2.0981e+09,9.0220e+09
UGC09537,49.0,30.899,0.731,196,24,0.067,0.3643547,0.936,0.286,2.1149e+09,9.0943e+09
UGC09537,51.0,32.160,0.761,195,17,nan,nan,0.974,nan,2.1149e+09,9.0943e+09
UGC09537,53.0,33.421,0.791,212,18,nan,nan,0.997,nan,2.1149e+09,9.0943e+09
UGC09537,55.0,34.682,0.821,210,16,nan,nan,1.009,nan,2.1149e+09,9.0943e+09
UGC09537,57.0,35.944,0.851,227,10,nan,nan,1.019,nan,2.1149e+09,9.0943e+09
UGC09537,59.0,37.205,0.881,217,3,nan,nan,1.072,nan,2.1149e+09,9.0943e+09
UGC09542,1.0,0.386,0.023,4,4,7.710,1.1348113,6.110,33.152,1.5482e+07,6.6574e+07
UGC09542,3.0,1.159,0.070,11,11,5.881,1.7551349,3.768,25.289,4.7961e+07,2.0623e+08
UGC09542,5.0,1.932,0.116,19,19,4.434,1.6864387,2.830,19.065,9.0254e+07,3.8809e+08
UGC09542,7.0,2.705,0.163,23,23,2.951,1.3978359,2.530,12.691,1.2433e+08,5.3463e+08
UGC09542,9.0,3.477,0.209,40,40,2.174,1.0182893,1.856,9.349,1.6800e+08,7.2238e+08
UGC09542,11.0,4.250,0.255,38,38,2.166,0.9230695,1.868,9.313,2.0932e+08,9.0006e+08
UGC09542,13.0,5.023,0.302,48,48,1.996,0.9270753,1.635,8.583,2.5742e+08,1.1069e+09
UGC09542,15.0,5.796,0.348,54,54,1.819,1.0548868,1.535,7.821,3.0673e+08,1.3189e+09
UGC09542,17.0,6.569,0.395,62,62,1.387,0.9908727,1.424,5.963,3.4989e+08,1.5045e+09
UGC09542,19.0,7.341,0.441,74,74,1.156,0.97701824,1.307,4.970,3.9283e+08,1.6892e+09
UGC09542,21.0,8.114,0.488,78,78,0.768,0.90592915,1.281,3.301,4.2289e+08,1.8184e+09
UGC09542,23.0,8.887,0.534,85,85,0.529,0.7843044,1.234,2.276,4.4547e+08,1.9155e+09
UGC09542,25.0,9.660,0.581,91,91,0.151,0.7534883,1.209,0.651,4.5239e+08,1.9453e+09
UGC09542,27.0,10.432,0.627,106,106,0.003,0.7495881,1.136,0.012,4.5254e+08,1.9459e+09
UGC09542,29.0,11.205,0.673,107,101,-0.043,0.66066855,1.149,-0.187,4.5021e+08,1.9359e+09
UGC09542,31.0,11.978,0.720,116,80,0.052,0.5946695,1.121,0.225,4.5326e+08,1.9490e+09
UGC09542,33.0,12.751,0.766,121,58,0.071,0.42746845,1.113,0.304,4.5755e+08,1.9675e+09
UGC09542,35.0,13.524,0.813,135,46,0.048,0.26008177,1.087,0.205,4.6078e+08,1.9814e+09
UGC09542,37.0,14.296,0.859,143,37,0.033,0.23150249,1.071,0.142,4.6316e+08,1.9916e+09
UGC09542,39.0,15.069,0.906,140,29,0.018,0.21053559,1.111,0.079,4.6445e+08,1.9971e+09
UGC09542,41.0,15.842,0.952,153,21,0.016,0.20014746,1.094,0.069,4.6568e+08,2.0024e+09
UGC09542,43.0,16.615,0.998,157,17,0.022,0.18077886,1.119,0.093,4.6739e+08,2.0098e+09
UGC09542,45.0,17.387,1.045,176,14,nan,nan,1.084,nan,4.6739e+08,2.0098e+09
UGC09542,47.0,18.160,1.091,173,12,nan,nan,1.135,nan,4.6739e+08,2.0098e+09
UGC09542,49.0,18.933,1.138,186,9,nan,nan,1.131,nan,4.6739e+08,2.0098e+09
UGC09542,51.0,19.706,1.184,185,6,nan,nan,1.187,nan,4.6739e+08,2.0098e+09
UGC09542,53.0,20.479,1.231,203,6,nan,nan,1.206,nan,4.6739e+08,2.0098e+09
UGC09542,55.0,21.251,1.277,207,6,nan,nan,1.206,nan,4.6739e+08,2.0098e+09
UGC09542,57.0,22.024,1.324,208,7,nan,nan,1.264,nan,4.6739e+08,2.0098e+09
UGC09542,59.0,22.797,1.370,220,6,nan,nan,1.231,nan,4.6739e+08,2.0098e+09
UGC09542,61.0,23.570,1.416,202,7,nan,nan,1.279,nan,4.6739e+08,2.0098e+09
UGC09542,63.0,24.342,1.463,193,6,nan,nan,1.271,nan,4.6739e+08,2.0098e+09
UGC09542,65.0,25.115,1.509,178,6,nan,nan,1.304,nan,4.6739e+08,2.0098e+09
UGC09542,67.0,25.888,1.556,177,6,nan,nan,1.273,nan,4.6739e+08,2.0098e+09
UGC09542,69.0,26.661,1.602,172,6,nan,nan,1.337,nan,4.6739e+08,2.0098e+09
UGC09542,71.0,27.433,1.649,171,5,nan,nan,1.327,nan,4.6739e+08,2.0098e+09
UGC09542,73.0,28.206,1.695,166,6,nan,nan,1.344,nan,4.6739e+08,2.0098e+09
UGC09542,75.0,28.979,1.742,164,5,nan,nan,1.360,nan,4.6739e+08,2.0098e+09
UGC09542,77.0,29.752,1.788,164,6,nan,nan,1.348,nan,4.6739e+08,2.0098e+09
UGC09542,79.0,30.525,1.834,157,5,nan,nan,1.388,nan,4.6739e+08,2.0098e+09
UGC09542,81.0,31.297,1.881,166,5,nan,nan,1.371,nan,4.6739e+08,2.0098e+09
UGC09542,83.0,32.070,1.927,152,5,nan,nan,1.437,nan,4.6739e+08,2.0098e+09
UGC09542,85.0,32.843,1.974,154,5,nan,nan,1.404,nan,4.6739e+08,2.0098e+09
UGC09542,87.0,33.616,2.020,141,5,nan,nan,1.441,nan,4.6739e+08,2.0098e+09
UGC09542,89.0,34.388,2.067,142,5,nan,nan,1.426,nan,4.6739e+08,2.0098e+09
UGC09542,91.0,35.161,2.113,131,5,nan,nan,1.473,nan,4.6739e+08,2.0098e+09
UGC09542,93.0,35.934,2.160,131,4,nan,nan,1.450,nan,4.6739e+08,2.0098e+09
UGC09542,95.0,36.707,2.206,125,3,nan,nan,1.508,nan,4.6739e+08,2.0098e+09
UGC09542,97.0,37.480,2.252,123,3,nan,nan,1.513,nan,4.6739e+08,2.0098e+09
UGC09542,99.0,38.252,2.299,121,2,nan,nan,1.536,nan,4.6739e+08,2.0098e+09
UGC09542,101.0,39.025,2.345,116,1,nan,nan,1.522,nan,4.6739e+08,2.0098e+09
UGC09665,1.0,0.177,0.020,2,2,10.233,0.29934388,10.751,44.001,2.3302e+06,1.0020e+07
UGC09665,3.0,0.531,0.059,12,12,9.218,1.1112972,4.229,39.638,1.4925e+07,6.4178e+07
UGC09665,5.0,0.886,0.098,19,19,8.115,1.2901857,3.281,34.894,3.2481e+07,1.3967e+08
UGC09665,7.0,1.240,0.138,25,25,6.655,1.2113922,2.820,28.618,5.1425e+07,2.2113e+08
UGC09665,9.0,1.594,0.177,27,27,5.780,1.1864783,2.611,24.852,6.9193e+07,2.9753e+08
UGC09665,11.0,1.949,0.216,37,37,4.864,1.3425746,2.219,20.917,8.9686e+07,3.8565e+08
UGC09665,13.0,2.303,0.256,49,49,3.924,1.2261996,1.905,16.873,1.1158e+08,4.7978e+08
UGC09665,15.0,2.657,0.295,51,51,3.238,1.247746,1.838,13.923,1.3038e+08,5.6063e+08
UGC09665,17.0,3.012,0.334,62,62,2.343,1.1289833,1.648,10.074,1.4692e+08,6.3175e+08
UGC09665,19.0,3.366,0.374,58,58,1.687,1.264773,1.692,7.256,1.5806e+08,6.7966e+08
UGC09665,21.0,3.720,0.413,74,74,1.356,1.3279579,1.501,5.830,1.6948e+08,7.2879e+08
UGC09665,23.0,4.075,0.452,84,84,0.848,1.27943,1.402,3.644,1.7759e+08,7.6364e+08
UGC09665,25.0,4.429,0.492,91,91,0.749,1.3231779,1.358,3.221,1.8535e+08,7.9702e+08
UGC09665,27.0,4.783,0.531,84,84,0.577,1.2458584,1.429,2.479,1.9087e+08,8.2073e+08
UGC09665,29.0,5.138,0.571,103,103,0.185,1.010521,1.315,0.796,1.9304e+08,8.3006e+08
UGC09665,31.0,5.492,0.610,108,108,0.255,1.068224,1.285,1.095,1.9617e+08,8.4353e+08
UGC09665,33.0,5.846,0.649,118,114,0.229,1.0325336,1.259,0.986,1.9925e+08,8.5677e+08
UGC09665,35.0,6.200,0.689,123,85,0.033,0.8474528,1.259,0.142,1.9971e+08,8.5876e+08
UGC09665,37.0,6.555,0.728,124,63,-0.002,0.7804565,1.285,-0.009,1.9968e+08,8.5863e+08
UGC09665,39.0,6.909,0.767,130,43,-0.021,0.71932787,1.311,-0.089,1.9937e+08,8.5731e+08
UGC09665,41.0,7.263,0.807,144,39,0.073,0.45864636,1.250,0.314,2.0057e+08,8.6245e+08
UGC09665,43.0,7.618,0.846,158,27,0.067,0.39393583,1.243,0.290,2.0178e+08,8.6767e+08
UGC09665,45.0,7.972,0.885,154,22,0.056,0.29123017,1.290,0.241,2.0277e+08,8.7189e+08
UGC09665,47.0,8.326,0.925,156,16,0.035,0.19771773,1.353,0.150,2.0339e+08,8.7457e+08
UGC09665,49.0,8.681,0.964,169,18,0.026,0.2509275,1.348,0.111,2.0389e+08,8.7671e+08
UGC09665,51.0,9.035,1.003,181,15,nan,nan,1.352,nan,2.0389e+08,8.7671e+08
UGC09665,53.0,9.389,1.043,186,14,nan,nan,1.374,nan,2.0389e+08,8.7671e+08
UGC09665,55.0,9.744,1.082,195,11,nan,nan,1.415,nan,2.0389e+08,8.7671e+08
UGC09665,57.0,10.098,1.121,178,10,nan,nan,1.528,nan,2.0389e+08,8.7671e+08
UGC09665,59.0,10.452,1.161,214,7,nan,nan,1.429,nan,2.0389e+08,8.7671e+08
UGC09665,61.0,10.806,1.200,216,6,nan,nan,1.427,nan,2.0389e+08,8.7671e+08
UGC09665,63.0,11.161,1.239,221,3,nan,nan,1.444,nan,2.0389e+08,8.7671e+08
UGC09665,65.0,11.515,1.279,221,0,nan,nan,1.492,nan,2.0389e+08,8.7671e+08
UGC09665,67.0,11.869,1.318,180,1,nan,nan,1.607,nan,2.0389e+08,8.7671e+08
UGC09759,1.0,0.239,0.025,5,5,23.412,6.6322384,9.583,100.671,1.6941e+07,7.2845e+07
UGC09759,3.0,0.716,0.075,13,13,19.074,11.254136,5.919,82.020,5.2826e+07,2.2715e+08
UGC09759,5.0,1.194,0.125,28,28,13.306,11.993473,4.011,57.216,1.0674e+08,4.5900e+08
UGC09759,7.0,1.671,0.175,33,33,9.703,11.011251,3.648,41.721,1.5308e+08,6.5825e+08
UGC09759,9.0,2.149,0.225,44,44,6.607,7.508275,3.091,28.410,1.9515e+08,8.3916e+08
