Name, ledaRA, ledaDE, ledaA_Bgal, ledaType, ledaMorph, ledaD25, ledaAxRatio, ledaPA, ledaIncl, ledaVrad, ledaVmaxg, ledaVrot, ledaBar, ledaRing, ledaMultiple, ledaBt, ledaIt, ledaMfir, ledaM21, ledaVvir, ledaModz, ledaDistMpc, W1, eW1, W2, eW2, W3, eW3, W4, eW4, coNomask, coeNomask, coDilated, coeDilated, coSmooth, coeSmooth, coMask2d, coeMask2d, coNomaskDv, coSmoothDv, coBmaj, coBmin, coBpa, coDvhel, nsaZdist, nsaAu, nsaAg, nsaAr, nsaAi, nsaAz, caMass, caeMass, caSFR, caeSFR, caOH, caeOH, caAvgas, caeAvgas, caAvstars, caeAvstars, Su, Sg, Sr, Si, caB, caV, caR, caRe, caeRe, caEllipticity, caPA, caR50, caeR50, caR90, caeR90, caOH_O3N2, caZgas, caZstars, caAge, caeAge, caFHa, caFHacorr, caLHacorr, caMstars, caDistMpc, coMmol, coeMmol, W1lum, W2lum, W3lum, W4lum, W4SFR, coVsys, coVsysFlag, coVrotmax, coeVrotmax, coRflat, coPA, coPAFlag, coInc, coIncFlag, coKinXoff, coKinYoff, coScaleMol, coeScaleMol, coScaleMolHi, coScaleMolLo, coNormMol, coeNormMol, coScaleSt, coeScaleSt, coNormSt, coeNormSt, coR50Mol, coeR50Mol, coR50St, coeR50St, coScaleSFR, coeScaleSFR, coObstime, coNptng, coRMS10mJybm, coRMS10mK, coTpeakmK, coNbeamsDet5, coNbeamsDet3
UGC07012, 12.03420580, 29.84807250, 0.09200000, 5.70000000, SBc, 1.08143395, 1.87499451, 9.13, 59.40000000, 3080.1, 88.35, 102.64, B, , , 14.66400000, 13.628, NaN, 14.953, 3231.90000000, 33.35800000, 46.94615194, 11.35700000, 15.94100000, 11.25100000, 15.38900000, 7.73400000, 12.82600000, 5.96100000, 9.49000000, -1.86000000, 14.61000000, 0.85, 0.51, 11, 2.93, 10.24, 7.9, 860.00000000, 220, 4.73000016, 3.92000028, 56.59999847, -4.81783009, 0.0100142, 0.17902, 0.176644, 0.11132, 0.0819086, 0.0594069, 9.90473, 0.105321, -0.102949, 0.0609275, 8.39578, 0.0521646, 0.410598, 0.0217524, 0.147105, 0.532278, 15.23567183, 14.52353082, 14.18087228, 14.01722445, 14.65843702, 14.37204979, 14.15332249, 15.90988247, 15.90988247, 0.89038668, 14.54629053, 16.72196431, 0.20867876, 40.13271435, 0.17180412, 8.38113, 0.01024813, 0.01003403, 8.36408244, 0.50266078, 3.51317079, 3.59894186, 40.93058381, 9.77124385, 44.27835011, 2.24149e+08, 5.97051e+07, 1.84741e+42, 8.23663e+41, 1.60632e+42, 1.09284e+42, 0.22949686, 3052.00000000, 1.00000000, NaN, NaN, NaN, 184.10000000, 0.00000000, 60.50000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, -0.89, 0.67, 3.36, 11.74, NaN, NaN, 1.88, 0.17, 2.41, 0.81, 4.00000000, 7.00000000, 11.10000000, 54.90000000, 371.00000000, 0.00000000, 0.80916536
UGC08107, 12.99437100, 53.34133120, 0.09500000, 9.90000000, IB, 2.28559880, 2.33345806, 51.46, 83.75000000, 8306, 353.71, 355.83, B, , , 14.44300000, 13.047, 13.364, NaN, 8556.40000000, 35.48800000, 125.19875206, 9.86700000, 15.19800000, 9.73800000, 14.63500000, 6.70200000, 12.32300000, 5.04300000, 9.03200000, 41.74000000, 10.64000000, 79.74, 2.37, 85.76, 4.05, 62.6, 6.86, 860.00000000, 780, 4.87000016, 4.46999981, 13.10000038, -10.46899986, 0.0279878, 0.176123, 0.173786, 0.109519, 0.0805833, 0.0584457, 11.2038, 0.0969673, 0.893161, 0.0782463, 8.45495, 0.0594828, 1.511, 0.0809274, 0.333955, 1.41447, 15.72680677, 14.43894744, 13.77929411, 13.44700394, 14.70227105, 14.10390372, 13.70369798, 17.28700296, 17.28700296, 0.85228922, 42.82913986, 20.06635718, 0.82868964, 43.47710722, 0.11255464, 8.47797, 0.02776891, 0.02772309, 9.18115796, 0.32659262, 3.29771376, 3.68333152, 41.88222985, 11.35281593, 121.62169924, 1.29599e+10, 6.12028e+08, 5.49798e+43, 2.50374e+43, 3.13524e+43, 1.92042e+43, 4.03288668, 8201.00000000, 0.00000000, 307.6, 12.9, 12.8, 228.20000000, 0.00000000, 71.40000000, 2.00000000, 0.00000000, 0.00000000, 3.61, 0.12, 4.07, 3.05, 142.27, 1.09, 6.23, 0.23, 736.05, 1.09, 5.22, 0.05, 8.78, 0.03, 7.77, 0.46, 3.88000000, 7.00000000, 8.60000000, 36.30000000, 304.00000000, 7.94612155, 13.33813261
UGC08250, 13.17225180, 32.48262300, 0.06400000, 5.80000000, Sc, 1.32129563, 4.78630092, 13.11, 84.02000000, 5273, 125.72, 126.41, , , , 15.45800000, 13.906, NaN, 16.019, 5462.90000000, 34.50400000, 79.57927899, 11.52400000, 16.02300000, 11.30700000, 15.41200000, 8.09300000, 12.95200000, 6.11600000, 9.56700000, 9.02000000, 13.66000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 4.87000016, 3.92000028, 74.19999695, -9.51056004, 0.01818, 0.124926, 0.123268, 0.0776829, 0.0571583, 0.041456, 10.0616, 0.146251, -0.169571, 0.105913, 8.38829, 0.0467316, 0.788164, 0.0455097, 0.595639, 1.39679, 16.42217908, 15.48811906, 14.96809288, 14.66804471, 15.70388466, 15.20835367, 14.91099632, 17.09702830, 17.09702830, 0.81995331, 13.62209314, 17.72163031, 0.12601476, 42.64267293, 0.01996137, 8.4234, 0.01749599, 0.01749984, 8.68106742, 0.46799326, 2.89716883, 2.98444176, 40.77892905, 10.17971426, 76.02318769, NaN, 8.14703e+08, 4.66953e+42, 2.306e+42, 3.40205e+42, 2.79297e+42, 0.58652434, 5169.00000000, 1.00000000, NaN, NaN, NaN, 11.70000000, 0.00000000, 76.20000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 4.15, 0.08, NaN, NaN, 4.01000000, 7.00000000, 10.20000000, 49.40000000, 232.00000000, 0.00000000, 0.00000000
UGC08267, 13.18646950, 43.72645910, 0.08800000, 3.20000000, Sb, 1.12460497, 3.76703799, 40.8, 84.65000000, NaN, NaN, NaN, , , , 15.38300000, 13.623, 13.302, NaN, 7459.10000000, 35.18000000, 108.64256236, 10.50700000, 15.51900000, 10.36500000, 14.94900000, 6.97300000, 12.45800000, 5.30500000, 9.16400000, 28.25000000, 13.80000000, 54.4, 2.19, 51.73, 3.86, 45.05, 7.51, 860.00000000, 520, 4.70000007, 3.92000028, 60.29999924, -10.49339962, 0.0244157, 0.170191, 0.167933, 0.10583, 0.077869, 0.0564771, 10.7783, 0.133987, 0.477088, 0.148013, 8.55062, 0.0438515, 2.1665, 0.113581, 0.489138, 1.43574, 16.35570056, 15.07307165, 14.35342504, 14.03196957, 15.36735416, 14.68063057, 14.28349809, 16.10676980, 16.10676980, 0.97438647, 40.16580871, 15.60716669, 0.17913847, 37.34572030, 0.10172250, 8.54188, 0.02375233, 0.02411125, 9.25114259, 0.34018797, 2.78694999, 3.18942380, 41.28500584, 11.00191188, 103.70929936, 5.70653e+09, 4.25811e+08, 2.21726e+43, 1.02189e+43, 1.77617e+43, 1.09701e+43, 2.30371784, 7159.00000000, 0.00000000, 223.1, 9.6, 14.4, 223.00000000, 0.00000000, 75.40000000, 2.00000000, -1.00000000, 0.00000000, 3.02, 0.29, 3.31, 2.81, 123.38, 1.22, 3.09, 0.21, 1169.58, 1.22, 4.27, 0.08, 5.78, 0.06, 3.29, 0.41, 4.27000000, 7.00000000, 10.20000000, 50.90000000, 471.00000000, 6.32303494, 9.43665063
UGC09067, 14.17929900, 15.20924620, 0.07300000, 2.00000000, Sab, 0.81283052, 2.24905461, 10.01, 69.45000000, 7840.9, 184.57, 197.11, , , , 15.03100000, 13.362, 13.32, 16.339, 7973.20000000, 35.33300000, 116.57354404, 10.69100000, 15.60700000, 10.59100000, 15.06100000, 7.13000000, 12.54300000, 5.51400000, 9.27000000, 9.80000000, 14.60000000, 46.61, 2.39, 50.96, 4.44, 38.86, 9.27, 860.00000000, 460, 5.61000067, 4.38999999, 31.60000038, -11.38780022, 0.0259622, 0.140354, 0.138491, 0.0872765, 0.0642172, 0.0465757, 10.9648, 0.117102, 0.701459, 0.0745047, 8.53602, 0.0441362, 1.02274, 0.0444546, 0.199688, 0.950745, 15.52967476, 14.48602345, 13.95028394, 13.66635203, 14.68527786, 14.21764294, 13.89028542, 16.00533282, 16.00533282, 0.88802914, 14.13459236, 16.38129710, 0.27960373, 41.23567890, 0.05814241, 8.47539, 0.02617466, 0.02616092, 8.80402029, 0.33054969, 3.30814684, 3.56008660, 41.72571908, 11.02163140, 114.49910381, 6.83599e+09, 5.95601e+08, 2.28132e+43, 1.01151e+43, 1.8735e+43, 1.10301e+43, 2.31631735, 7740.00000000, 0.00000000, 210.5, 10.5, 11.6, 14.60000000, 0.00000000, 62.40000000, 2.00000000, 0.00000000, 0.00000000, 3.15, 0.4, 4.02, 2.22, 126.34, 1.31, 2.97, 0.05, 1435.88, 1.06, 4.66, 0.08, 4.77, 0.06, 3.99, 0.74, 4.03000000, 7.00000000, 12.70000000, 47.40000000, 402.00000000, 4.08519726, 8.17039451
UGC09476, 14.69222020, 44.51274520, 0.07800000, 5.20000000, SABc, 1.50314197, 1.59587915, 128.42, 52.61000000, 3273.2, 101.72, 128.03, B, , , 13.81800000, 12.525, 13.137, 15.72, 3518.90000000, 33.54000000, 51.05050000, 10.00900000, 15.26700000, 9.93500000, 14.73400000, 6.52700000, 12.23800000, 4.88200000, 8.95200000, 13.91000000, 16.11000000, 21.35, 2.06, 62.42, 6.32, 41.62, 16.39, 860.00000000, 600, 5.16000018, 3.89000019, 69.80000305, -14.81529999, 0.010502, 0.149418, 0.147436, 0.0929132, 0.0683647, 0.0495838, 10.4315, 0.111937, 0.0459918, 0.064039, 8.52681, 0.0393945, 0.737853, 0.0209986, 0.136496, 0.799998, 15.31866211, 14.31294404, 13.82997755, 13.57387368, 14.51281521, 14.06572947, 13.78089879, 23.70404212, 23.70404212, 0.81205675, 1.99362210, 25.64034528, 0.90270656, 44.03450603, 0.47931400, 8.51419, 0.01078725, 0.01064294, 9.02325982, 0.21846214, 3.56594671, 3.74850993, 41.08044581, 10.34040503, 46.62740254, 1.40973e+09, 1.42735e+08, 7.09029e+42, 3.06937e+42, 5.41416e+42, 3.27384e+42, 0.68750574, 3243.00000000, 0.00000000, 156.9, 19.1, 21.1, 307.00000000, 0.00000000, 48.50000000, 2.00000000, 0.00000000, 0.00000000, 6.68, 58.31, 11.77, 27.43, 17.25, 356.54, 2.93, 0.2, 341.38, 1.12, 3.6, 0.1, 3.75, 0.08, 6.63, 1.9, 4.00000000, 7.00000000, 12.70000000, 58.10000000, 313.00000000, 0.04396796, 5.62789833
UGC09537, 14.80743320, 34.99804940, 0.09000000, 3.10000000, Sb, 2.23357222, 5.91561634, 139.48, 90.00000000, 8822.4, 299.37, 299.37, , , , 14.61500000, 12.688, 13.747, 14.813, 9041.00000000, 35.60300000, 132.00792362, 9.71000000, 15.11600000, 9.67500000, 14.60100000, 6.93800000, 12.41100000, 5.31200000, 9.16400000, 13.39000000, 11.51000000, 37.71, 2.15, 52.69, 4.4, 50.66, 9.09, 860.00000000, 700, 4.61000022, 3.95999998, 63.90000153, -15.03810024, 0.0296126, 0.174589, 0.172272, 0.108565, 0.0798813, 0.0579366, 11.2327, 0.079291, 0.546356, 0.2555, 8.46742, 0.0674551, 1.42604, 0.0731797, 0.271464, 0.921686, 15.94338515, 14.45330611, 13.78796979, 13.47099552, 14.77078378, 14.06941386, 13.72172030, 13.65716980, 13.65716980, 0.90762938, -42.80885578, 16.16456550, 0.73505855, 42.36230960, 0.05223083, 8.46735, 0.02965464, 0.02897146, 9.11935827, 0.47486068, 2.93734262, 3.10630654, 41.33712175, 11.22692950, 130.06841761, 9.09012e+09, 7.59091e+08, 7.2665e+43, 3.03466e+43, 2.88531e+43, 1.71442e+43, 3.60029094, 8662.00000000, 0.00000000, 311.5, 16.7, 15.8, 135.70000000, 0.00000000, 72.00000000, 0.00000000, 0.00000000, 0.00000000, 8.28, 1.04, 11.75, 5.6, 20.28, 1.13, 4.66, 0.18, 1049.74, 1.14, 7.6, 0.05, 7.95, 0.01, 6.38, 13.38, 4.36000000, 7.00000000, 8.70000000, 43.80000000, 252.00000000, 2.32049544, 9.76541833
UGC09542, 14.81700120, 42.46397980, 0.08100000, 6.50000000, Sc, 1.43548943, 3.41979443, 32.08, 75.98000000, 5458.3, 147.1, 151.62, , , , 15.04600000, 13.372, NaN, 15.603, 5701.60000000, 34.60100000, 83.21469007, 10.79500000, 15.66200000, 10.71000000, 15.11900000, 7.43600000, 12.68800000, 5.72400000, 9.37300000, 3.96000000, 14.05000000, 29.4, 1.98, 31.51, 3.83, 27.06, 9.18, 860.00000000, 380, 5.06000030, 3.61000020, 66.30000305, -15.14589977, 0.0189354, 0.15094, 0.148937, 0.0938593, 0.0690608, 0.0500886, 10.529, 0.132062, 0.265091, 0.0866895, 8.4882, 0.0453891, 1.19782, 0.0488369, 0.439211, 1.30989, 16.04026347, 14.99314142, 14.39833932, 14.08622682, 15.24515592, 14.67690188, 14.33414262, 18.96809348, 18.96809348, 0.96675869, 31.39859448, 20.20581165, 0.13311247, 42.65671348, 0.12090349, 8.45053, 0.01832984, 0.01828913, 8.76752069, 0.45069675, 3.13208750, 3.35122683, 41.19553958, 10.62815999, 79.69803654, 2.06369e+09, 2.50839e+08, 1.00433e+43, 4.392e+42, 6.84769e+42, 4.40423e+42, 0.92488797, 5413.00000000, 0.00000000, 131.1, 9.8, 14.9, 214.30000000, 2.00000000, 72.70000000, 2.00000000, 0.00000000, 0.00000000, 5.44, 0.49, 7.74, 3.27, 19.52, 1.09, 3.45, 0.1, 402.54, 1.07, 4.91, 0.07, 5.21, 0.05, 5.96, 1.05, 3.98000000, 7.00000000, 10.50000000, 53.10000000, 313.00000000, 1.15954895, 6.47414829
UGC09665, 15.02568210, 48.31982910, 0.09800000, 4.00000000, Sbc, 1.69433780, 4.42588372, 142.33, 90.00000000, 2560.2, 135.89, 135.89, , , , 14.62800000, 13.105, 12.352, 14.445, 2818.30000000, 33.06800000, 41.07712126, 9.90100000, 15.21300000, 9.76600000, 14.64900000, 6.17700000, 12.06500000, 4.33900000, 8.68300000, 19.01000000, 16.54000000, 65.16, 2.87, 63.17, 5.12, 51.17, 11.86, 860.00000000, 380, 4.57000053, 3.73000014, 41.70000076, -15.49180031, 0.00864791, 0.188891, 0.186384, 0.117459, 0.0864249, 0.0626825, 9.99257, 0.0990871, -0.106886, 0.0659645, 8.46166, 0.0339739, 1.18241, 0.0501173, 0.511593, 1.48102, 15.52959481, 14.43735811, 13.80443046, 13.47775941, 14.69155287, 14.11598240, 13.73143370, 16.95733490, 16.95733490, 0.97311181, -35.40161217, 17.27936312, 0.86460060, 37.90311911, 0.05907543, 8.46979, 0.00846916, 0.00843595, 8.80213192, 0.41769171, 3.48183546, 3.67061839, 40.80811032, 10.18202392, 36.54088036, 8.78204e+08, 7.11795e+07, 4.80994e+42, 2.20254e+42, 4.58994e+42, 3.31537e+42, 0.69622866, 2561.00000000, 0.00000000, 107.1, 7.2, 13.8, 138.20000000, 2.00000000, 74.00000000, 2.00000000, 0.00000000, 0.00000000, 2.38, 0.18, 3.27, 1.62, 40.82, 1.14, 2.19, 11.05, 339.29, 322.5, 3.12, 0.11, 2.81, 0.12, 2.5, 0.36, 4.01000000, 7.00000000, 11.80000000, 64.00000000, 607.00000000, 5.28093336, 13.09878568
UGC09759, 15.17802480, 55.35035410, 0.05300000, 2.50000000, Sb, 1.33352143, 1.94984460, 53.74, 63.20000000, 3421.3, 138.85, 155.56, , , , 15.04500000, 12.69, 13.27, 15.07, 3696.90000000, 33.66200000, 54.00077591, 10.36500000, 15.44700000, 10.26300000, 14.90000000, 7.03600000, 12.49300000, 5.31100000, 9.16800000, 20.21000000, 14.47000000, 47.26, 2.09, 46.8, 3.97, 35.84, 7.94, 860.00000000, 420, 5.04000024, 3.67000038, 60.70000076, -15.35379982, 0.0111335, 0.0998149, 0.0984905, 0.0620682, 0.0456692, 0.0331231, 10.0162, 0.0965697, -0.340268, 0.175135, 8.39417, 0.083741, 1.57344, 0.0909476, 0.532049, 1.23807, 15.54461721, 14.86124604, 14.15292100, 13.79145450, 15.12262958, 14.42220560, 14.07124274, 18.95364024, 18.95364024, 0.87003514, -43.26205915, 17.96072146, 0.57791497, 47.70816639, 0.02092636, 8.43549, 0.01138855, 0.01125862, 7.97063112, 0.73247535, 2.91583306, 2.98697020, 40.40177939, 10.31928268, 49.24974568, 1.17849e+09, 9.997e+07, 5.69888e+42, 2.53148e+42, 3.7797e+42, 2.46027e+42, 0.51665647, 3394.00000000, 0.00000000, 134.4, 11.7, 13.8, 49.70000000, 2.00000000, 66.80000000, 2.00000000, 3.60000000, -2.10000000, NaN, NaN, NaN, NaN, NaN, NaN, 1.66, 0.21, 809.86, 1.43, NaN, NaN, 2.92, 0.11, 2.68, 1.46, 3.97000000, 7.00000000, 10.80000000, 54.00000000, 655.00000000, 3.29221385, 6.72756743
UGC09873, 15.49739770, 42.62900230, 0.12900000, 5.30000000, Sc, 1.33045442, 4.40554864, 124.75, 83.23000000, 5624.4, 130.72, 131.64, , , , 15.61400000, 13.884, 13.852, 16.014, 5869.10000000, 34.66200000, 85.58546212, 11.41200000, 15.96400000, 11.31300000, 15.41700000, 8.01200000, 12.97200000, 6.03900000, 9.53100000, -6.24000000, 13.44000000, 11.33, 1.1, 14.03, 2.29, 14.26, 5.66, 860.00000000, 220, 4.73000016, 3.70000047, 68.30000305, -16.71129990, 0.019269, 0.24219, 0.238977, 0.150602, 0.110812, 0.0803698, 10.208, 0.101816, 0.104966, 0.0885343, 8.45627, 0.0469662, 1.30429, 0.107211, 0.570052, 1.25139, 16.65932751, 15.50458524, 14.94394393, 14.66818582, 15.73938238, 15.21284368, 14.88895804, 16.79409632, 16.79409632, 0.88889474, 36.25458804, 20.20581165, 0.10955545, 40.97289584, 0.25415793, 8.45796, 0.02100411, 0.01861328, 8.99573691, 0.29955397, 2.93114322, 3.24170470, 41.08615249, 10.29180021, 91.51531639, 1.20839e+09, 1.97235e+08, 7.50186e+42, 3.32318e+42, 5.31174e+42, 4.34472e+42, 0.91239197, 5575.00000000, 0.00000000, 77.6, 12.1, 10.8, 129.00000000, 0.00000000, 75.30000000, 2.00000000, 0.00000000, 0.00000000, 2.86, 0.37, 3.82, 1.94, 22.73, 1.23, 3.69, 0.14, 157.3, 1.06, 2.88, 0.1, 5.03, 0.06, 2.97, 0.27, 3.98000000, 7.00000000, 9.80000000, 51.60000000, 326.00000000, 1.31113082, 2.57183353
UGC09892, 15.54776630, 41.19144520, 0.11200000, 3.00000000, Sb, 1.30316678, 4.12097519, 101.91, 90.00000000, NaN, NaN, NaN, , , , 15.29200000, 13.831, NaN, NaN, 5915.10000000, 34.67800000, 86.21840811, 11.06800000, 15.79600000, 11.03000000, 15.27800000, 7.91000000, 12.91100000, 6.37700000, 9.69600000, 8.08000000, 12.39000000, 18.53, 1.59, 21.35, 2.75, 31.26, 6.57, 860.00000000, 340, 4.84000049, 4.15000012, 50.40000153, -16.85880089, 0.0193844, 0.216073, 0.213206, 0.134361, 0.0988619, 0.0717029, 10.4811, 0.103785, -0.0327942, 0.084602, 8.48072, 0.0469589, 0.992492, 0.0368495, 0.302549, 1.02287, 16.25171121, 15.12621003, 14.55548202, 14.26016774, 15.36435803, 14.82288678, 14.49765758, 15.66561948, 15.66561948, 0.92354278, 12.57041479, 16.72196431, 0.07081527, 38.46051792, 0.03288286, 8.48024, 0.01890553, 0.01879673, 9.03460059, 0.32286210, 2.90214891, 3.12056930, 40.96511153, 10.50095373, 82.23791137, 1.48798e+09, 1.9166e+08, 8.31621e+42, 3.48266e+42, 4.71187e+42, 2.56991e+42, 0.53968212, 5591.00000000, 0.00000000, 137.8, 10.7, 13.9, 101.00000000, 2.00000000, 72.20000000, 2.00000000, 0.00000000, 0.00000000, 5.72, 1.87, 8.04, 3.94, 13.76, 1.34, 2.9, 0.12, 417.67, 1.09, 5.06, 0.07, 4.65, 0.06, 4.78, 0.61, 3.67000000, 7.00000000, 9.80000000, 44.80000000, 215.00000000, 0.00000000, 4.30594198
UGC09919, 15.59434550, 12.60633790, 0.19200000, 5.80000000, Sc, 1.47570653, 8.22242650, 170.27, 90.00000000, 3184.2, 113.4, 113.4, , , , 15.13600000, 13.883, 14.1, 15.883, 3317.40000000, 33.41100000, 48.10608341, 11.18700000, 15.85300000, 11.05300000, 15.28900000, 7.82100000, 12.88000000, 5.85900000, 9.44100000, 11.64000000, 15.51000000, 11.02, 1.45, 12.58, 2.78, 4.63, 6.83, 860.00000000, 280, 4.82000043, 4.48999987, 58.20000076, -15.65830040, 0.0102711, 0.370074, 0.365163, 0.230124, 0.169323, 0.122807, 9.74179, 0.0849837, -0.328031, 0.0944712, 8.39901, 0.0625347, 1.04075, 0.0533296, 0.408318, 1.14269, 15.85748928, 15.26664875, 14.73612716, 14.42788180, 15.43603017, 14.99936592, 14.66929690, 17.95048443, 17.95048443, 0.98172440, -9.82372676, 20.76708419, 0.26271169, 46.02434875, 0.05910866, 8.43183, 0.01090269, 0.01070570, 7.94454115, 0.77462589, 3.11522967, 3.24521658, 40.57713522, 9.93439825, 47.13066280, 2.90247e+08, 6.41404e+07, 2.44787e+42, 1.11989e+42, 1.67979e+42, 1.36013e+42, 0.28562813, 3160.00000000, 0.00000000, 89.7, 7.4, 11.7, 349.20000000, 2.00000000, 77.90000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 2.41, 0.24, 141.54, 1.2, NaN, NaN, 2.54, 0.14, 2.04, 0.32, 4.66000000, 7.00000000, 12.50000000, 53.40000000, 328.00000000, 0.00000000, 1.50884258
UGC10043, 15.81147190, 21.86949140, 0.24700000, 4.20000000, Sbc, 2.19785987, 7.03072320, 149.91, 90.00000000, 2158.7, 143.81, 143.81, , , , 15.17500000, 13.76, 12.703, 14.419, 2337.40000000, 32.66100000, 34.05649896, 10.03800000, 15.28400000, 9.83700000, 14.68600000, 6.43600000, 12.19500000, 4.90900000, 8.96700000, 32.85000000, 18.31000000, 68.83, 3.06, 72.88, 5.6, 69.12, 12.13, 860.00000000, 400, 4.67000040, 3.90000022, 85.30000305, -17.06349945, 0.00719262, 0.473692, 0.467407, 0.294558, 0.216733, 0.157193, 9.68287, 0.0910694, -0.621681, 0.102891, 8.40129, 0.0437605, 1.29896, 0.0576152, 0.727222, 1.82743, 16.18082710, 15.07953597, 14.36153259, 13.97040588, 15.36202971, 14.69923010, 14.27237047, 17.71503780, 17.71503780, 0.93044723, -28.79545213, 17.39944892, 0.47784518, 44.90180366, 0.09943664, 8.49784, 0.00719739, 0.00711329, 8.72274682, 0.53843397, 3.05208019, 3.18669939, 40.20782209, 9.95606981, 31.02258216, 7.31205e+08, 5.61848e+07, 3.05589e+42, 1.48704e+42, 2.60618e+42, 1.41361e+42, 0.29685869, 2154.00000000, 0.00000000, 304.2, 10.1, 27, 327.80000000, 0.00000000, 90.00000000, 3.00000000, -2.40000000, -0.60000000, NaN, NaN, NaN, NaN, NaN, NaN, -3.03, 12.51, 41.04, 133.48, NaN, NaN, 1.9, 0.18, 2.22, 6.55, 4.29000000, 7.00000000, 13.70000000, 69.30000000, 614.00000000, 6.00863397, 9.69134511
UGC10123, 15.98412380, 51.30455580, 0.06300000, 2.00000000, Sab, 1.15611224, 4.31519077, 55.21, 90.00000000, 3758.1, 196.57, 196.57, , , , 14.84000000, 13.103, 12.379, 15.602, 4019.70000000, 33.84500000, 58.74893525, 9.69200000, 15.11100000, 9.54000000, 14.53800000, 6.00400000, 11.98400000, 4.34700000, 8.68700000, 62.00000000, 14.21000000, 99.32, 2.66, 101.43, 5.29, 83.31, 11.66, 860.00000000, 520, 4.38000038, 3.88000016, 62.90000153, -17.03100014, 0.0120669, 0.12198, 0.120362, 0.0758514, 0.0558107, 0.0404786, 10.3006, 0.103433, 0.209483, 0.0666565, 8.53872, 0.0337303, 1.69351, 0.0773383, 0.747946, 1.49357, 16.00765592, 14.69131493, 13.92632687, 13.55408553, 14.99847476, 14.28861615, 13.84094294, 15.14558091, 15.14558091, 0.98105211, -36.56554025, 16.72196431, 0.91170319, 37.34572030, 0.29452251, 8.52185, 0.01242106, 0.01247547, 8.86262155, 0.48050837, 3.28032036, 3.55647970, 41.04716191, 10.66664644, 53.75831525, 3.04009e+09, 1.58553e+08, 1.26204e+43, 5.87027e+42, 1.16504e+43, 7.12305e+42, 1.49584014, 3738.00000000, 0.00000000, 205.3, 8.7, 15.5, 234.60000000, 0.00000000, 70.00000000, 0.00000000, 3.60000000, -0.40000000, 2.23, 0.18, 2.77, 1.58, 134.55, 1.24, 1.62, 0.11, 1980.26, 1.27, 3.24, 0.1, 2.82, 0.09, 2.19, 0.2, 4.01000000, 7.00000000, 10.60000000, 57.60000000, 632.00000000, 11.47683121, 17.44893794
UGC10205, 16.11116060, 30.09897260, 0.20100000, 1.00000000, Sa, 1.44543977, 1.70608239, 133.94, 59.01000000, 6558.6, 260.89, 304.32, , , , 14.38300000, 12.539, 13.735, 16.626, 6776.40000000, 34.97600000, 98.90084450, 9.60700000, 15.06600000, 9.59000000, 14.56000000, 7.08400000, 12.48900000, 5.78600000, 9.39900000, 18.51000000, 12.51000000, 39.37, 2.28, 43.45, 4.17, 29.31, 8.21, 760.00000000, 740, 5.57000055, 4.14000009, 89.50000000, -18.05960083, 0.0221922, 0.388654, 0.383497, 0.241678, 0.177825, 0.128973, 11.0811, 0.101863, 0.381072, 0.198892, 8.49302, 0.0419687, 2.02434, 0.130694, 0.369725, 1.35004, 15.63541477, 14.13849529, 13.42605618, 13.09062762, 14.45367431, 13.74449401, 13.35423724, 17.05174431, 17.05174431, 0.45133530, 36.41033705, 18.95155956, 0.28341624, 41.24751197, 0.27443498, 8.49507, 0.02177230, 0.02182248, 9.14909390, 0.41489086, 2.87292071, 3.31850588, 41.29766303, 11.26104777, 94.91874575, 4.0228e+09, 3.86078e+08, 4.25486e+43, 1.74772e+43, 1.34324e+43, 5.90036e+42, 1.23907578, 6491.00000000, 0.00000000, 191, 14.7, 8.6, 128.60000000, 0.00000000, 51.70000000, 2.00000000, 0.00000000, 0.00000000, 2.94, 0.53, 3.89, 2.21, 82.6, 1.38, 3.12, 0.09, 1966.28, 1.09, 3.57, 0.08, 4.68, 0.05, 2.01, 0.06, 2.96000000, 7.00000000, 11.10000000, 44.50000000, 232.00000000, 3.06175201, 6.85067011
