# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
NGC5000,13.5,5.289,0.352,243,243,0.248,1.7683127,1.595,1.067,4.6704e+08,2.0083e+09
NGC5000,16.5,6.464,0.430,286,257,0.923,1.7663828,1.497,3.969,5.1016e+08,2.1937e+09
NGC5000,19.5,7.639,0.508,347,262,0.817,1.2539058,1.393,3.515,5.5648e+08,2.3929e+09
NGC5000,22.5,8.814,0.586,396,243,0.341,0.8590543,1.343,1.466,5.7853e+08,2.4877e+09
NGC5000,25.5,9.990,0.664,451,236,0.162,0.6386452,1.303,0.697,5.9047e+08,2.5390e+09
NGC5000,28.5,11.165,0.743,504,231,0.036,0.66586965,1.282,0.157,5.9347e+08,2.5519e+09
NGC5000,31.5,12.340,0.821,560,114,0.007,0.43077767,1.273,0.029,5.9409e+08,2.5546e+09
NGC5000,34.5,13.515,0.899,617,42,nan,nan,1.277,nan,5.9409e+08,2.5546e+09
NGC5016,1.5,0.268,0.032,23,23,8.939,0.5570619,6.126,38.436,8.5779e+06,3.6885e+07
NGC5016,4.5,0.805,0.095,65,65,7.733,1.2114279,3.601,33.251,2.9550e+07,1.2706e+08
NGC5016,7.5,1.342,0.159,107,107,6.369,1.6677881,2.711,27.385,5.7982e+07,2.4932e+08
NGC5016,10.5,1.879,0.222,156,156,4.833,1.5456357,2.163,20.781,8.9437e+07,3.8458e+08
NGC5016,13.5,2.415,0.286,191,191,3.705,1.1936839,1.909,15.931,1.1896e+08,5.1154e+08
NGC5016,16.5,2.952,0.349,235,235,2.382,1.415597,1.712,10.243,1.4232e+08,6.1197e+08
NGC5016,19.5,3.489,0.413,285,285,1.331,1.2137003,1.573,5.724,1.5815e+08,6.8003e+08
NGC5016,22.5,4.025,0.476,332,332,0.493,1.1740415,1.490,2.119,1.6498e+08,7.0939e+08
NGC5016,25.5,4.562,0.540,361,355,0.186,1.1187578,1.471,0.799,1.6777e+08,7.2142e+08
NGC5016,28.5,5.099,0.604,419,329,0.199,0.8747419,1.412,0.855,1.7125e+08,7.3638e+08
NGC5016,31.5,5.636,0.667,449,245,0.167,0.5316132,1.417,0.716,1.7437e+08,7.4979e+08
NGC5016,34.5,6.172,0.731,503,155,0.086,0.40354168,1.399,0.368,1.7617e+08,7.5751e+08
NGC5016,37.5,6.709,0.794,535,67,0.022,0.3846396,1.422,0.096,1.7666e+08,7.5965e+08
NGC5016,40.5,7.246,0.858,598,39,nan,nan,1.417,nan,1.7666e+08,7.5965e+08
NGC5016,43.5,7.783,0.921,622,33,nan,nan,1.476,nan,1.7666e+08,7.5965e+08
NGC5016,46.5,8.319,0.985,672,26,nan,nan,1.513,nan,1.7666e+08,7.5965e+08
NGC5016,49.5,8.856,1.048,707,14,nan,nan,1.575,nan,1.7666e+08,7.5965e+08
NGC5056,1.5,0.590,0.031,14,14,9.017,0.7391435,4.362,38.774,4.0812e+07,1.7549e+08
NGC5056,4.5,1.770,0.092,42,42,6.366,1.724103,2.522,27.375,1.2726e+08,5.4720e+08
NGC5056,7.5,2.950,0.154,64,64,4.197,1.4635545,1.969,18.045,2.1409e+08,9.2057e+08
NGC5056,10.5,4.131,0.216,98,98,3.010,1.0621696,1.532,12.945,3.0946e+08,1.3307e+09
NGC5056,13.5,5.311,0.277,120,120,2.130,0.8062842,1.329,9.160,3.9210e+08,1.6860e+09
NGC5056,16.5,6.491,0.339,147,147,1.560,0.6222008,1.164,6.708,4.6624e+08,2.0048e+09
NGC5056,19.5,7.671,0.401,178,178,1.142,0.6764567,1.033,4.909,5.3193e+08,2.2873e+09
NGC5056,22.5,8.851,0.462,202,202,0.720,0.60380155,0.955,3.096,5.7896e+08,2.4895e+09
NGC5056,25.5,10.031,0.524,234,234,0.252,0.5530007,0.887,1.082,5.9799e+08,2.5713e+09
NGC5056,28.5,11.212,0.586,253,253,0.022,0.47081462,0.861,0.093,5.9975e+08,2.5789e+09
NGC5056,31.5,12.392,0.647,284,236,-0.117,0.44454005,0.832,-0.504,5.8898e+08,2.5326e+09
NGC5056,34.5,13.572,0.709,310,160,-0.074,0.38290814,0.828,-0.317,5.8159e+08,2.5008e+09
NGC5056,37.5,14.752,0.771,338,104,-0.007,0.2967698,0.820,-0.031,5.8081e+08,2.4975e+09
NGC5056,40.5,15.932,0.832,369,74,-0.025,0.17160624,0.819,-0.108,5.7783e+08,2.4847e+09
NGC5056,43.5,17.113,0.894,393,20,nan,nan,0.833,nan,5.7783e+08,2.4847e+09
NGC5056,46.5,18.293,0.956,421,14,nan,nan,0.846,nan,5.7783e+08,2.4847e+09
NGC5056,49.5,19.473,1.017,448,5,nan,nan,0.871,nan,5.7783e+08,2.4847e+09
NGC5205,1.5,0.183,0.032,17,17,2.448,0.6951541,6.011,10.525,9.5514e+05,4.1071e+06
NGC5205,4.5,0.548,0.095,55,55,1.037,1.3273761,3.352,4.458,2.2639e+06,9.7349e+06
NGC5205,7.5,0.913,0.158,91,91,0.598,1.1870438,2.630,2.570,3.5123e+06,1.5103e+07
NGC5205,10.5,1.278,0.221,128,128,0.911,0.905668,2.235,3.917,6.1886e+06,2.6611e+07
NGC5205,13.5,1.643,0.284,165,165,1.520,0.893055,1.993,6.536,1.1946e+07,5.1366e+07
NGC5205,16.5,2.008,0.347,200,200,1.835,1.3015573,1.837,7.892,2.0371e+07,8.7596e+07
NGC5205,19.5,2.374,0.410,236,235,1.705,1.3175939,1.723,7.331,2.9606e+07,1.2731e+08
NGC5205,22.5,2.739,0.473,274,252,1.342,1.0514048,1.634,5.773,3.8050e+07,1.6362e+08
NGC5205,25.5,3.104,0.536,315,262,0.795,1.0238326,1.566,3.418,4.3797e+07,1.8833e+08
NGC5205,28.5,3.469,0.599,343,266,0.404,1.0118392,1.547,1.737,4.6977e+07,2.0200e+08
NGC5205,31.5,3.834,0.663,385,243,0.254,0.8862058,1.513,1.093,4.9223e+07,2.1166e+08
NGC5205,34.5,4.199,0.726,420,219,0.234,0.7149493,1.507,1.006,5.1480e+07,2.2136e+08
NGC5205,37.5,4.565,0.789,451,214,0.248,0.46843863,1.518,1.065,5.4043e+07,2.3238e+08
NGC5205,40.5,4.930,0.852,494,189,0.132,0.48859352,1.524,0.570,5.5545e+07,2.3884e+08
NGC5205,43.5,5.295,0.915,531,90,-0.090,0.5056523,1.551,-0.389,5.4443e+07,2.3410e+08
NGC5205,46.5,5.660,0.978,563,24,nan,nan,1.598,nan,5.4443e+07,2.3410e+08
NGC5218,1.5,0.303,0.027,24,24,297.669,34.5313,8.694,1279.978,3.3736e+08,1.4506e+09
NGC5218,4.5,0.910,0.082,75,75,162.936,51.017635,4.916,700.623,9.1441e+08,3.9320e+09
NGC5218,7.5,1.516,0.136,121,121,55.146,26.555683,3.831,237.127,1.2295e+09,5.2869e+09
NGC5218,10.5,2.122,0.191,172,172,14.597,12.803901,3.150,62.768,1.3481e+09,5.7967e+09
NGC5218,13.5,2.729,0.245,217,217,3.875,7.745363,2.699,16.663,1.3878e+09,5.9675e+09
NGC5218,16.5,3.335,0.299,269,269,2.246,7.120874,2.235,9.657,1.4163e+09,6.0901e+09
NGC5218,19.5,3.941,0.354,322,322,2.668,7.9518614,1.833,11.471,1.4569e+09,6.2645e+09
NGC5218,22.5,4.548,0.408,367,344,2.985,6.665294,1.650,12.836,1.5086e+09,6.4870e+09
NGC5218,25.5,5.154,0.463,421,308,2.180,4.391258,1.562,9.374,1.5519e+09,6.6734e+09
NGC5218,28.5,5.761,0.517,462,247,1.075,2.5141244,1.533,4.622,1.5754e+09,6.7742e+09
NGC5218,31.5,6.367,0.572,515,218,0.355,1.3273122,1.512,1.528,1.5840e+09,6.8113e+09
NGC5218,34.5,6.973,0.626,553,162,0.200,1.5291675,1.526,0.859,1.5893e+09,6.8338e+09
NGC5218,37.5,7.580,0.681,614,92,0.387,1.7533026,1.526,1.663,1.6005e+09,6.8820e+09
NGC5218,40.5,8.186,0.735,660,85,0.436,1.3415818,1.559,1.873,1.6140e+09,6.9404e+09
NGC5218,43.5,8.792,0.790,712,113,0.339,1.141238,1.602,1.456,1.6254e+09,6.9893e+09
NGC5218,46.5,9.399,0.844,759,141,0.602,1.9801817,1.665,2.590,1.6470e+09,7.0822e+09
NGC5218,49.5,10.005,0.898,813,162,0.935,2.8617783,1.736,4.020,1.6829e+09,7.2365e+09
NGC5218,52.5,10.612,0.953,851,167,0.921,2.7929373,1.842,3.962,1.7199e+09,7.3958e+09
NGC5218,55.5,11.218,1.007,904,120,0.713,2.5622807,1.939,3.068,1.7504e+09,7.5267e+09
NGC5218,58.5,11.824,1.062,957,58,nan,nan,2.259,nan,1.7504e+09,7.5267e+09
NGC5218,61.5,12.431,1.116,1002,8,nan,nan,2.859,nan,1.7504e+09,7.5267e+09
NGC5394,1.5,0.360,0.019,9,9,53.122,4.183322,4.673,228.425,8.1444e+07,3.5021e+08
NGC5394,4.5,1.081,0.057,28,28,39.854,10.593079,2.635,171.372,2.7154e+08,1.1676e+09
NGC5394,7.5,1.802,0.095,49,49,24.862,13.297431,1.976,106.905,4.7906e+08,2.0600e+09
NGC5394,10.5,2.522,0.133,69,69,14.219,12.532777,1.637,61.140,6.4619e+08,2.7786e+09
NGC5394,13.5,3.243,0.171,83,83,8.162,10.174765,1.469,35.098,7.6160e+08,3.2749e+09
NGC5394,16.5,3.964,0.209,106,106,5.116,7.6271243,1.276,21.999,8.5398e+08,3.6721e+09
NGC5394,19.5,4.684,0.247,128,126,2.914,5.222551,1.160,12.530,9.1753e+08,3.9454e+09
NGC5394,22.5,5.405,0.285,144,108,1.677,3.3443935,1.101,7.211,9.5866e+08,4.1223e+09
NGC5394,25.5,6.126,0.323,161,96,0.974,2.0613456,1.056,4.186,9.8536e+08,4.2371e+09
NGC5394,28.5,6.846,0.361,183,87,0.444,1.1539211,1.013,1.907,9.9919e+08,4.2965e+09
NGC5394,31.5,7.567,0.399,195,81,0.146,0.61133415,1.003,0.630,1.0041e+09,4.3174e+09
NGC5394,34.5,8.287,0.437,228,87,-0.025,0.41817877,0.953,-0.106,1.0031e+09,4.3133e+09
NGC5394,37.5,9.008,0.475,239,80,-0.107,0.4657293,0.960,-0.458,9.9875e+08,4.2946e+09
NGC5394,40.5,9.729,0.513,252,75,-0.128,0.5620095,0.973,-0.550,9.9326e+08,4.2710e+09
NGC5394,43.5,10.449,0.551,275,70,-0.156,0.5559874,0.973,-0.672,9.8594e+08,4.2396e+09
NGC5394,46.5,11.170,0.589,303,67,-0.117,0.55001277,0.974,-0.504,9.7989e+08,4.2135e+09
NGC5394,49.5,11.891,0.627,316,59,-0.110,0.46483403,1.012,-0.472,9.7399e+08,4.1881e+09
NGC5394,52.5,12.611,0.665,332,52,-0.054,0.39430904,1.058,-0.234,9.7091e+08,4.1749e+09
NGC5394,55.5,13.332,0.703,355,46,-0.027,0.24450192,1.090,-0.114,9.6930e+08,4.1680e+09
NGC5394,58.5,14.053,0.741,373,33,nan,nan,1.127,nan,9.6930e+08,4.1680e+09
NGC5394,61.5,14.773,0.779,396,22,nan,nan,1.145,nan,9.6930e+08,4.1680e+09
NGC5394,64.5,15.494,0.817,408,12,nan,nan,1.172,nan,9.6930e+08,4.1680e+09
NGC5394,67.5,16.215,0.855,432,5,nan,nan,1.183,nan,9.6930e+08,4.1680e+09
NGC5406,1.5,0.566,0.030,21,21,2.169,0.8973487,4.814,9.325,9.1720e+06,3.9439e+07
NGC5406,4.5,1.698,0.089,58,57,1.164,1.0701674,3.023,5.004,2.2766e+07,9.7894e+07
NGC5406,7.5,2.830,0.148,98,95,0.420,0.9702453,2.421,1.804,3.1048e+07,1.3351e+08
NGC5406,10.5,3.962,0.207,142,142,1.110,1.3009079,2.067,4.772,6.2789e+07,2.6999e+08
NGC5406,13.5,5.095,0.266,184,184,2.079,1.8947662,1.832,8.941,1.3985e+08,6.0134e+08
NGC5406,16.5,6.227,0.325,221,221,2.635,2.3475122,1.675,11.329,2.5712e+08,1.1056e+09
NGC5406,19.5,7.359,0.384,257,257,2.518,2.235063,1.553,10.829,3.8747e+08,1.6661e+09
NGC5406,22.5,8.491,0.443,299,299,2.157,1.859805,1.444,9.275,5.1736e+08,2.2246e+09
NGC5406,25.5,9.623,0.502,340,334,1.736,1.3896275,1.368,7.464,6.3622e+08,2.7357e+09
NGC5406,28.5,10.755,0.561,381,368,1.435,1.2394532,1.306,6.170,7.4632e+08,3.2092e+09
NGC5406,31.5,11.887,0.620,415,370,1.245,1.3009361,1.285,5.354,8.5039e+08,3.6567e+09
NGC5406,34.5,13.019,0.679,457,337,0.950,1.1337063,1.273,4.087,9.3787e+08,4.0328e+09
NGC5406,37.5,14.152,0.738,506,329,0.500,0.851809,1.268,2.149,9.8880e+08,4.2519e+09
NGC5406,40.5,15.284,0.797,536,291,0.325,0.71917385,1.289,1.399,1.0239e+09,4.4029e+09
NGC5406,43.5,16.416,0.856,581,223,0.250,0.6901385,1.304,1.076,1.0532e+09,4.5287e+09
NGC5406,46.5,17.548,0.915,625,144,0.250,0.6293518,1.334,1.077,1.0847e+09,4.6643e+09
NGC5406,49.5,18.680,0.974,666,98,0.168,0.5220583,1.380,0.722,1.1072e+09,4.7611e+09
NGC5406,52.5,19.812,1.033,689,71,0.105,0.43333733,1.453,0.450,1.1217e+09,4.8235e+09
NGC5406,55.5,20.944,1.092,739,54,nan,nan,1.513,nan,1.1217e+09,4.8235e+09
NGC5406,58.5,22.077,1.151,782,35,nan,nan,1.626,nan,1.1217e+09,4.8235e+09
NGC5406,61.5,23.209,1.210,823,32,nan,nan,1.789,nan,1.1217e+09,4.8235e+09
NGC5406,64.5,24.341,1.269,853,29,nan,nan,1.974,nan,1.1217e+09,4.8235e+09
NGC5406,67.5,25.473,1.328,899,25,nan,nan,2.152,nan,1.1217e+09,4.8235e+09
NGC5406,70.5,26.605,1.387,950,16,nan,nan,2.352,nan,1.1217e+09,4.8235e+09
NGC5480,1.5,0.196,0.030,22,22,22.388,2.274804,5.856,96.267,1.1234e+07,4.8305e+07
NGC5480,4.5,0.588,0.090,62,62,16.339,4.0203767,3.491,70.257,3.4338e+07,1.4765e+08
NGC5480,7.5,0.980,0.149,107,107,10.653,3.6284332,2.656,45.806,6.0335e+07,2.5944e+08
NGC5480,10.5,1.372,0.209,145,145,7.642,2.7825809,2.213,32.858,8.5607e+07,3.6811e+08
NGC5480,13.5,1.764,0.269,194,194,6.002,2.8106124,1.888,25.807,1.1216e+08,4.8230e+08
NGC5480,16.5,2.157,0.328,236,236,4.509,2.5979877,1.721,19.387,1.3643e+08,5.8665e+08
NGC5480,19.5,2.549,0.388,273,273,3.378,2.223426,1.633,14.525,1.5746e+08,6.7710e+08
NGC5480,22.5,2.941,0.448,314,314,2.139,1.7040417,1.561,9.196,1.7278e+08,7.4295e+08
NGC5480,25.5,3.333,0.507,367,367,0.923,1.679554,1.487,3.971,1.8051e+08,7.7619e+08
NGC5480,28.5,3.725,0.567,402,402,0.069,1.8179667,1.471,0.297,1.8114e+08,7.7892e+08
NGC5480,31.5,4.117,0.627,438,431,-0.476,1.4669746,1.465,-2.049,1.7638e+08,7.5845e+08
NGC5480,34.5,4.509,0.687,488,408,-0.336,1.2166749,1.450,-1.443,1.7265e+08,7.4238e+08
NGC5480,37.5,4.901,0.746,538,249,-0.008,0.9770409,1.451,-0.032,1.7255e+08,7.4199e+08
NGC5480,40.5,5.293,0.806,569,154,0.003,0.7384067,1.490,0.015,1.7260e+08,7.4218e+08
NGC5480,43.5,5.685,0.866,606,98,-0.042,0.5927647,1.533,-0.182,1.7201e+08,7.3966e+08
NGC5480,46.5,6.078,0.925,658,76,-0.032,0.49509528,1.572,-0.137,1.7153e+08,7.3760e+08
NGC5480,49.5,6.470,0.985,709,78,0.084,0.49328324,1.624,0.362,1.7290e+08,7.4345e+08
NGC5480,52.5,6.862,1.045,733,82,0.164,0.5271618,1.726,0.705,1.7564e+08,7.5525e+08
NGC5480,55.5,7.254,1.105,779,95,0.144,0.49513507,1.847,0.618,1.7819e+08,7.6623e+08
NGC5480,58.5,7.646,1.164,829,76,nan,nan,2.055,nan,1.7819e+08,7.6623e+08
NGC5480,61.5,8.038,1.224,876,56,nan,nan,2.281,nan,1.7819e+08,7.6623e+08
NGC5480,64.5,8.430,1.284,909,51,nan,nan,2.586,nan,1.7819e+08,7.6623e+08
NGC5480,67.5,8.822,1.343,952,10,nan,nan,3.004,nan,1.7819e+08,7.6623e+08
NGC5520,1.5,0.194,0.031,15,15,14.203,0.48431176,5.774,61.075,6.9683e+06,2.9964e+07
NGC5520,4.5,0.583,0.093,43,43,12.061,1.1405247,3.395,51.862,2.3931e+07,1.0290e+08
NGC5520,7.5,0.972,0.156,72,72,8.791,1.615846,2.604,37.803,4.4634e+07,1.9193e+08
NGC5520,10.5,1.361,0.218,104,104,5.803,1.4221208,2.037,24.951,6.4372e+07,2.7680e+08
NGC5520,13.5,1.750,0.280,128,128,3.475,1.0863727,1.736,14.943,7.8921e+07,3.3936e+08
NGC5520,16.5,2.138,0.342,157,157,2.055,1.057277,1.528,8.837,8.9474e+07,3.8474e+08
NGC5520,19.5,2.527,0.404,193,193,0.909,1.1635224,1.364,3.910,9.5215e+07,4.0942e+08
NGC5520,22.5,2.916,0.467,218,218,0.203,1.1020861,1.275,0.874,9.6664e+07,4.1566e+08
NGC5520,25.5,3.305,0.529,248,248,-0.005,0.9461114,1.204,-0.020,9.6627e+07,4.1550e+08
NGC5520,28.5,3.694,0.591,270,252,-0.001,0.7566049,1.179,-0.003,9.6620e+07,4.1546e+08
NGC5520,31.5,4.082,0.653,307,134,-0.011,0.49605402,1.144,-0.047,9.6510e+07,4.1499e+08
NGC5520,34.5,4.471,0.716,333,48,-0.040,0.2618308,1.145,-0.172,9.6075e+07,4.1312e+08
NGC5520,37.5,4.860,0.778,371,29,nan,nan,1.135,nan,9.6075e+07,4.1312e+08
NGC5520,40.5,5.249,0.840,388,24,nan,nan,1.169,nan,9.6075e+07,4.1312e+08
NGC5520,43.5,5.638,0.902,417,21,nan,nan,1.189,nan,9.6075e+07,4.1312e+08
NGC5520,46.5,6.026,0.965,452,9,nan,nan,1.216,nan,9.6075e+07,4.1312e+08
NGC5614,1.5,0.405,0.021,23,23,55.845,5.731353,7.652,240.135,1.1576e+08,4.9776e+08
NGC5614,4.5,1.216,0.062,70,70,43.929,10.301971,4.397,188.896,3.9289e+08,1.6894e+09
NGC5614,7.5,2.026,0.103,114,114,33.221,12.438707,3.432,142.850,7.3421e+08,3.1571e+09
NGC5614,10.5,2.837,0.144,157,157,25.103,12.750583,2.898,107.944,1.0894e+09,4.6844e+09
NGC5614,13.5,3.648,0.185,209,209,13.571,9.361629,2.432,58.356,1.3450e+09,5.7836e+09
NGC5614,16.5,4.458,0.227,253,253,5.365,4.5629907,2.031,23.071,1.4674e+09,6.3097e+09
NGC5614,19.5,5.269,0.268,297,297,0.768,3.3497612,1.719,3.302,1.4879e+09,6.3980e+09
NGC5614,22.5,6.079,0.309,344,339,-0.177,3.373356,1.531,-0.763,1.4824e+09,6.3744e+09
NGC5614,25.5,6.890,0.350,392,286,0.510,2.6876452,1.444,2.195,1.5004e+09,6.4519e+09
NGC5614,28.5,7.700,0.391,436,246,0.907,2.161419,1.413,3.902,1.5361e+09,6.6053e+09
NGC5614,31.5,8.511,0.433,474,257,0.556,1.8859707,1.403,2.392,1.5599e+09,6.7074e+09
NGC5614,34.5,9.322,0.474,529,255,0.210,1.4139237,1.384,0.904,1.5699e+09,6.7505e+09
NGC5614,37.5,10.132,0.515,573,208,0.234,1.0267326,1.395,1.006,1.5820e+09,6.8025e+09
NGC5614,40.5,10.943,0.556,620,159,0.331,1.0336049,1.413,1.425,1.6005e+09,6.8821e+09
NGC5614,43.5,11.753,0.598,663,129,0.234,0.98537785,1.448,1.007,1.6145e+09,6.9423e+09
NGC5614,46.5,12.564,0.639,713,55,nan,nan,1.489,nan,1.6145e+09,6.9423e+09
NGC5614,49.5,13.374,0.680,757,9,nan,nan,1.550,nan,1.6145e+09,6.9423e+09
NGC5633,1.5,0.243,0.046,22,22,17.332,0.9328963,6.768,74.527,1.3415e+07,5.7683e+07
NGC5633,4.5,0.728,0.138,63,63,15.760,0.97329575,3.999,67.769,4.8346e+07,2.0789e+08
NGC5633,7.5,1.214,0.230,106,106,14.262,0.9036191,3.093,61.329,1.0153e+08,4.3660e+08
NGC5633,10.5,1.699,0.321,146,146,12.486,1.6269729,2.571,53.691,1.6567e+08,7.1238e+08
NGC5633,13.5,2.185,0.413,191,191,9.768,2.6392412,2.134,42.001,2.3130e+08,9.9461e+08
NGC5633,16.5,2.670,0.505,232,232,6.310,2.8231452,1.878,27.134,2.8281e+08,1.2161e+09
NGC5633,19.5,3.155,0.597,271,271,2.970,2.123349,1.701,12.771,3.1112e+08,1.3378e+09
NGC5633,22.5,3.641,0.689,314,314,0.641,1.5730242,1.576,2.755,3.1820e+08,1.3683e+09
NGC5633,25.5,4.126,0.781,355,330,-0.327,1.2241404,1.515,-1.407,3.1411e+08,1.3507e+09
NGC5633,28.5,4.612,0.872,402,269,-0.273,0.75108886,1.468,-1.175,3.1025e+08,1.3341e+09
NGC5633,31.5,5.097,0.964,442,200,-0.158,0.5345071,1.452,-0.678,3.0779e+08,1.3235e+09
NGC5633,34.5,5.583,1.056,483,70,-0.049,0.35366064,1.450,-0.211,3.0696e+08,1.3199e+09
NGC5633,37.5,6.068,1.148,533,9,nan,nan,1.447,nan,3.0696e+08,1.3199e+09
NGC5657,1.5,0.410,0.029,10,10,11.614,1.1119847,5.214,49.941,2.3430e+07,1.0075e+08
NGC5657,4.5,1.229,0.086,33,33,8.169,2.2182434,2.853,35.128,7.7816e+07,3.3461e+08
NGC5657,7.5,2.048,0.143,51,51,5.216,2.337333,2.278,22.429,1.3148e+08,5.6537e+08
NGC5657,10.5,2.868,0.200,72,72,3.481,1.7323513,1.907,14.967,1.8204e+08,7.8277e+08
NGC5657,13.5,3.687,0.257,94,94,2.137,1.2632447,1.582,9.190,2.2257e+08,9.5705e+08
NGC5657,16.5,4.506,0.314,120,117,1.260,1.0677073,1.337,5.417,2.5307e+08,1.0882e+09
NGC5657,19.5,5.326,0.371,129,105,0.754,0.8741234,1.244,3.244,2.7270e+08,1.1726e+09
NGC5657,22.5,6.145,0.429,161,101,0.437,0.7477812,1.092,1.878,2.8688e+08,1.2336e+09
NGC5657,25.5,6.964,0.486,178,87,0.142,0.6427868,1.030,0.613,2.9200e+08,1.2556e+09
NGC5657,28.5,7.784,0.543,197,82,-0.026,0.48963186,0.968,-0.113,2.9096e+08,1.2511e+09
NGC5657,31.5,8.603,0.600,221,58,-0.042,0.29176706,0.931,-0.179,2.8910e+08,1.2431e+09
NGC5657,34.5,9.423,0.657,235,37,0.004,0.15799974,0.923,0.019,2.8931e+08,1.2440e+09
NGC5657,37.5,10.242,0.714,268,18,nan,nan,0.894,nan,2.8931e+08,1.2440e+09
NGC5657,40.5,11.061,0.771,273,4,nan,nan,0.925,nan,2.8931e+08,1.2440e+09
NGC5732,1.5,0.393,0.041,14,14,1.885,1.0042404,4.843,8.104,3.4509e+06,1.4839e+07
NGC5732,4.5,1.178,0.122,44,44,1.842,1.6806676,2.739,7.922,1.4053e+07,6.0427e+07
NGC5732,7.5,1.963,0.203,76,76,1.658,1.5643,2.095,7.127,3.0528e+07,1.3127e+08
NGC5732,10.5,2.749,0.284,108,89,1.177,1.1880485,1.773,5.059,4.7146e+07,2.0273e+08
NGC5732,13.5,3.534,0.366,128,90,0.815,0.8366221,1.647,3.503,6.0783e+07,2.6137e+08
NGC5732,16.5,4.319,0.447,160,100,0.426,0.5845597,1.495,1.833,6.9703e+07,2.9972e+08
NGC5732,19.5,5.105,0.528,201,112,0.282,0.46386838,1.357,1.213,7.7118e+07,3.3161e+08
NGC5732,22.5,5.890,0.610,216,86,0.147,0.3614489,1.334,0.632,8.1267e+07,3.4945e+08
NGC5732,25.5,6.675,0.691,258,48,0.071,0.1887269,1.254,0.307,8.3672e+07,3.5979e+08
NGC5732,28.5,7.461,0.772,275,31,0.043,0.15833089,1.247,0.183,8.5202e+07,3.6637e+08
NGC5732,31.5,8.246,0.853,311,25,nan,nan,1.212,nan,8.5202e+07,3.6637e+08
NGC5732,34.5,9.031,0.935,347,17,nan,nan,1.189,nan,8.5202e+07,3.6637e+08
NGC5732,37.5,9.817,1.016,372,4,nan,nan,1.197,nan,8.5202e+07,3.6637e+08
NGC5784,1.5,0.578,0.034,20,20,11.546,0.82753205,6.569,49.646,4.8409e+07,2.0816e+08
NGC5784,4.5,1.733,0.101,63,63,9.073,1.6200349,3.694,39.016,1.6825e+08,7.2347e+08
NGC5784,7.5,2.888,0.169,98,98,6.363,1.5393187,2.862,27.362,2.9899e+08,1.2856e+09
NGC5784,10.5,4.043,0.236,139,139,3.852,1.1670629,2.241,16.563,4.1123e+08,1.7683e+09
NGC5784,13.5,5.198,0.304,182,182,1.815,0.8617594,1.749,7.806,4.8050e+08,2.0661e+09
NGC5784,16.5,6.353,0.371,214,214,0.782,0.89711094,1.434,3.364,5.1559e+08,2.2170e+09
NGC5784,19.5,7.508,0.438,265,260,0.276,0.74815226,1.150,1.189,5.3095e+08,2.2831e+09
NGC5784,22.5,8.663,0.506,299,241,0.313,0.5821221,1.062,1.345,5.5056e+08,2.3674e+09
NGC5784,25.5,9.818,0.573,337,132,0.178,0.35103014,1.027,0.765,5.6312e+08,2.4214e+09
NGC5784,28.5,10.973,0.641,383,58,0.052,0.27914447,0.995,0.225,5.6732e+08,2.4395e+09
NGC5784,31.5,12.128,0.708,423,7,nan,nan,0.981,nan,5.6732e+08,2.4395e+09
NGC5908,1.5,0.343,0.015,6,6,11.948,0.24254714,3.795,51.376,1.6641e+07,7.1557e+07
NGC5908,4.5,1.028,0.044,18,18,12.023,0.5651833,2.217,51.699,6.6878e+07,2.8758e+08
NGC5908,7.5,1.714,0.074,34,34,12.051,1.1049525,1.562,51.818,1.6199e+08,6.9655e+08
NGC5908,10.5,2.399,0.104,41,41,12.491,1.967062,1.409,53.712,2.8087e+08,1.2078e+09
NGC5908,13.5,3.085,0.133,61,61,12.896,2.8205967,1.130,55.453,4.6349e+08,1.9930e+09
NGC5908,16.5,3.770,0.163,66,66,12.387,3.0122588,1.072,53.266,6.5327e+08,2.8091e+09
NGC5908,19.5,4.456,0.193,87,87,11.228,2.957623,0.917,48.280,8.8003e+08,3.7841e+09
NGC5908,22.5,5.142,0.222,92,92,9.632,2.4751403,0.887,41.416,1.0857e+09,4.6686e+09
